NomeDocente	ID_LATTES_MERGED	Vinculo	UnidadeExercicio	OrgaoExercicio	Curso	Habilitacao	Turno	Modalidade	ProgramaPG	DESC_NIVEL
FELIPE VOGT CUREAU	0424285939336536	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
FLAVIO DANNI FUCHS	5486280310533660	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
LEILA BELTRAMI MOREIRA	7726006794065515	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
LUIS BECK DA SILVA NETO	5200915905737070	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
LUIS EDUARDO PAIM ROHDE	6678185902691635	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
MARCIO MANOZZO BONIATTI	2083043351544868	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
MARCO VUGMAN WAINSTEIN	1770002848986491	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
MAURICIO PIMENTEL	4035521194265173	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
MICHAEL EVERTON ANDRADES	2187407732553477	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
MURILO FOPPA	3816074937757577	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
NADINE OLIVEIRA CLAUSELL	9970661514567460	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
PATRICIA KLARMANN ZIEGELMANN	8486215358933890	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
RICARDO STEIN	3753808391376478	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
RODRIGO FERRARI DA SILVA	3369268349759596	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
RODRIGO VUGMAN WAINSTEIN	3507416627744668	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
RUY SILVEIRA MORAES FILHO	9267590673674845	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
SANDRA CRISTINA PEREIRA COSTA FUCHS	8705154542003082	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
SANDRO CADAVAL GONCALVES	2764250208103729	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
SILVIA REGINA RIOS VIEIRA	7663083959901309	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES	Acadêmico
ANDREA PIRES SOUTO DAMIN	3535502508288499	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
EDIMARLEI GONSALES VALERIO	3505178845155924	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
EDISON CAPP	8402261714372726	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
EDUARDO PANDOLFI PASSOS	3242012486753214	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
ELIZABETH OBINO CIRNE LIMA	9530149297012415	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
HELENA SCHMID	6902859766126780	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
HELENA VON EYE CORLETA	7533522804214190	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
ILMA SIMONI BRUM DA SILVA	1494285940661111	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
JANETE VETTORAZZI	0636511567003544	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
JAQUELINE NEVES LUBIANCA	9222783170858291	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
JOAO SABINO LAHORGUE DA CUNHA FILHO	5971400261618183	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
JORGE VILLANOVA BIAZUS	5436733491051638	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
JOSE ANTONIO DE AZEVEDO MAGALHAES	2464023145152845	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
JOSE GERALDO LOPES RAMOS	4855524850504285	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
LUCIA MARIA KLIEMANN	4351208758638622	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
MARCIA LUIZA MONTALVAO APPEL BINDA	3808830106469822	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
MARIA CELESTE OSORIO WENDER	8728272757236642	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
MARKUS BERGER OLIVEIRA	8841487917492985	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
MILA DE MOURA BEHAR PONTREMOLI SALCEDO	7549326744888999	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
MIRELA FORESTI JIMENEZ	2156872496766478	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
PAULA BARROS TERRACIANO	4492819927008755	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
POLI MARA SPRITZER	2842154181751816	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
RICARDO FRANCALACCI SAVARIS	7048663877838481	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
SERGIO HOFMEISTER DE ALMEIDA MARTINS COSTA	5198321318203693	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
SUZANA ARENHART PESSINI	6355632987042255	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
TIAGO ELIAS ROSITO	5336601738436481	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
VALENTINO ANTONIO MAGNO	5645710983155162	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA	Acadêmico
ADROALDO CEZAR ARAUJO GAYA	4555502637063821	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ALBERTO REINALDO REPPOLD FIL	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ALBERTO REINALDO REPPOLD FILHO	1473692434258851	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ALEX BRANCO FRAGA	0637002618453894	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ALEXANDRE SIMOES DIAS	8568317210953367	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ALINE NOGUEIRA HAAS	6600425096998622	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ALVARO REISCHAK DE OLIVEIRA	0641735531407998	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ANDREA KRUGER GONCALVES	2977195611429245	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ANELISE REIS GAYA	6451284282728766	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
CARLOS ADELAR ABAIDE BALBINOTTI	4339843006767242	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
CAROLINE PIETTA DIAS	0745312226027287	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
CLAUDIA SILVEIRA LIMA	4620443354496222	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
CLAUDIA TARRAGO CANDOTTI	4694549111336499	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
DENISE GROSSO DA FONSECA	3057887502073096	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
EDUARDO LUSA CADORE	3081925668583886	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ELISANDRO SCHULTZ WITTIZORECKI	2732121599274507	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
EURICO NESTOR WILHELM NETO	6831768286313712	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
FABIANO BOSSLE	5973186167388983	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
FLAVIA MEYER	4402586609843344	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
FLAVIO ANTONIO DE SOUZA CASTRO	7358099699936458	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
GIOVANI DOS SANTOS CUNHA	2542175588640674	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
GRACIELE SBRUZZI	6188227398831347	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
GUY GINCIENE	4920258823233058	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
JANICE ZARPELLON MAZO	7818878255873591	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
JEFFERSON FAGUNDES LOSS	6622799236125103	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
LEONARDO ALEXANDRE PEYRE TARTARUGA	6799014309725419	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
MARCO AURELIO VAZ	2093718148536940	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
MARCO PAULO STIGGER	7261480376345413	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
MAURICIO DA SILVA KRAUSE	7989040959035699	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
MAURO MYSKIW	3089650179595241	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
NADIA CRISTINA VALENTINI	3458947518634904	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ROGERIO DA CUNHA VOSER	0248498723571262	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
RONEI SILVEIRA PINTO	9814042363730369	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
SILVANA VILODRE GOELLNER	2260335592246715	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
THIAGO JOSE LEONARDI	7904396285319903	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
VICENTE MOLINA NETO	1481370037047711	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ADROALDO CEZAR ARAUJO GAYA	4555502637063821	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ALBERTO REINALDO REPPOLD FIL	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ALBERTO REINALDO REPPOLD FILHO	1473692434258851	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ALEX BRANCO FRAGA	0637002618453894	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ALEXANDRE SIMOES DIAS	8568317210953367	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ALINE NOGUEIRA HAAS	6600425096998622	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ALVARO REISCHAK DE OLIVEIRA	0641735531407998	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ANDREA KRUGER GONCALVES	2977195611429245	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ANELISE REIS GAYA	6451284282728766	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
CARLOS ADELAR ABAIDE BALBINOTTI	4339843006767242	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
CAROLINE PIETTA DIAS	0745312226027287	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
CLAUDIA SILVEIRA LIMA	4620443354496222	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
CLAUDIA TARRAGO CANDOTTI	4694549111336499	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
DENISE GROSSO DA FONSECA	3057887502073096	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
EDUARDO LUSA CADORE	3081925668583886	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
ELISANDRO SCHULTZ WITTIZORECKI	2732121599274507	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
EURICO NESTOR WILHELM NETO	6831768286313712	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
FABIANO BOSSLE	5973186167388983	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
FLAVIA MEYER	4402586609843344	Colaborador	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
FLAVIO ANTONIO DE SOUZA CASTRO	7358099699936458	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
GIOVANI DOS SANTOS CUNHA	2542175588640674	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
GRACIELE SBRUZZI	6188227398831347	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
GUY GINCIENE	4920258823233058	Permanente	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	Não preenchido	CIÊNCIAS DO MOVIMENTO HUMANO	Acadêmico
